,Applicant,Department,Admitted
8916,Female,C,False
8917,Male,B,True
8918,Male,B,False
8919,Male,D,False
8920,Male,B,False
8921,Male,B,True
8922,Female,C,False
8923,Male,B,False
8924,Male,D,True
8925,Male,C,False
8926,Female,D,False
8927,Male,D,True
8928,Male,A,True
8929,Male,A,True
8930,Male,D,True
8931,Male,A,True
8932,Male,A,False
8933,Female,E,False
8934,Male,B,False
8935,Male,A,True
8936,Female,E,False
8937,Female,E,True
8938,Male,A,False
8939,Female,C,False
8940,Female,D,False
8941,Female,E,True
8942,Female,C,False
8943,Female,F,False
8944,Female,E,False
8945,Female,C,False
8946,Male,D,True
8947,Female,F,True
8948,Male,A,False
8949,Male,A,True
8950,Male,A,True
8951,Male,A,True
8952,Male,D,True
8953,Male,D,False
8954,Female,A,False
8955,Male,D,True
8956,Male,E,False
8957,Female,D,False
8958,Female,D,False
8959,Male,D,False
8960,Female,C,False
8961,Female,E,False
8962,Female,D,False
8963,Female,D,False
8964,Male,C,True
8965,Female,C,False
8966,Female,C,False
8967,Female,C,False
8968,Female,D,True
8969,Female,F,False
8970,Male,F,False
8971,Male,C,False
8972,Male,A,False
8973,Male,E,True
8974,Female,C,False
8975,Female,C,True
8976,Female,E,False
8977,Female,D,True
8978,Female,E,False
8979,Male,B,False
8980,Female,C,True
8981,Male,A,True
8982,Male,A,True
8983,Female,A,False
8984,Male,A,True
8985,Male,B,False
8986,Male,A,False
8987,Male,A,True
8988,Female,C,False
8989,Male,A,True
8990,Male,A,True
8991,Male,D,False
8992,Male,F,False
8993,Male,A,True
8994,Female,E,True
8995,Male,D,True
8996,Male,F,False
8997,Female,F,False
8998,Female,C,False
8999,Male,A,True
9000,Male,A,False
9001,Female,D,True
9002,Male,D,False
9003,Male,A,True
9004,Male,C,False
9005,Female,E,False
9006,Female,F,False
9007,Male,A,True
9008,Female,F,False
9009,Female,F,False
9010,Male,A,True
9011,Male,A,True
9012,Male,A,True
9013,Male,A,True
9014,Male,D,False
9015,Male,A,True
9016,Male,F,False
9017,Female,D,True
9018,Male,A,True
9019,Male,B,True
9020,Male,D,False
9021,Male,A,True
9022,Male,B,False
9023,Male,E,False
9024,Male,D,True
9025,Female,E,True
9026,Male,C,False
9027,Male,A,True
9028,Female,C,False
9029,Female,C,False
9030,Male,D,False
9031,Male,A,True
9032,Male,B,False
9033,Male,A,True
9034,Female,F,False
9035,Male,B,False
9036,Male,C,False
9037,Male,F,False
9038,Male,B,False
9039,Male,F,False
9040,Male,A,True
9041,Male,A,True
9042,Male,C,False
9043,Male,D,False
9044,Male,A,True
9045,Male,D,False
9046,Male,B,True
9047,Female,D,False
9048,Male,C,False
9049,Male,F,False
9050,Male,A,True
9051,Male,B,False
9052,Male,F,False
9053,Female,C,False
9054,Female,C,False
9055,Male,D,False
9056,Male,C,False
9057,Male,A,False
9058,Male,D,False
9059,Female,C,False
9060,Male,C,True
9061,Male,A,True
9062,Female,F,False
9063,Male,A,True
9064,Male,A,True
9065,Female,E,True
9066,Male,D,False
9067,Female,E,False
9068,Female,E,False
9069,Female,D,False
9070,Female,A,True
9071,Male,A,False
9072,Male,B,True
9073,Male,A,True
9074,Male,A,True
9075,Female,C,True
9076,Male,F,True
9077,Male,A,True
9078,Female,C,False
9079,Female,D,True
9080,Female,F,True
9081,Male,A,True
9082,Male,A,True
9083,Male,A,False
9084,Female,C,True
9085,Male,A,True
9086,Male,B,True
9087,Female,E,False
9088,Female,C,False
9089,Male,B,True
9090,Female,E,False
9091,Female,C,True
9092,Female,D,False
9093,Female,E,False
9094,Male,B,True
9095,Male,A,True
9096,Male,A,True
9097,Male,F,False
9098,Female,E,False
9099,Male,E,True
9100,Female,E,False
9101,Male,F,False
9102,Male,F,False
9103,Male,D,True
9104,Female,C,True
9105,Female,F,False
9106,Female,E,False
9107,Female,F,False
9108,Male,A,True
9109,Male,A,False
9110,Female,D,False
9111,Male,A,True
9112,Male,A,True
9113,Male,C,True
9114,Male,F,False
9115,Male,B,True
9116,Female,D,True
9117,Male,D,False
9118,Female,E,False
9119,Female,A,False
9120,Female,C,True
9121,Female,F,False
9122,Male,F,False
9123,Male,A,True
9124,Female,D,True
9125,Female,C,False
9126,Male,B,False
9127,Male,B,True
9128,Male,A,False
9129,Male,B,True
9130,Male,F,False
9131,Male,B,True
9132,Female,F,False
9133,Female,F,False
9134,Male,A,True
9135,Male,C,True
9136,Female,C,False
9137,Female,E,False
9138,Male,A,False
9139,Male,B,False
9140,Female,D,True
9141,Male,C,True
9142,Male,C,False
9143,Female,C,False
9144,Female,E,True
9145,Female,F,False
9146,Male,F,False
9147,Male,F,False
9148,Male,B,False
9149,Female,A,True
9150,Female,C,False
9151,Male,A,False
9152,Male,B,True
9153,Male,B,True
9154,Female,E,False
9155,Female,C,False
9156,Male,B,False
9157,Male,A,True
9158,Female,E,False
9159,Female,E,False
9160,Female,A,True
9161,Male,E,False
9162,Male,E,False
9163,Male,C,False
9164,Female,C,True
9165,Male,B,True
9166,Male,F,False
9167,Female,F,False
9168,Female,C,False
9169,Female,D,False
9170,Female,C,True
9171,Male,A,True
9172,Female,F,True
9173,Male,B,False
9174,Female,E,True
9175,Male,C,False
9176,Male,B,True
9177,Male,F,False
9178,Male,A,False
9179,Female,C,False
9180,Male,D,False
9181,Male,A,True
9182,Female,D,False
9183,Male,D,True
9184,Male,A,False
9185,Female,E,False
9186,Male,D,True
9187,Female,E,False
9188,Female,C,False
9189,Male,B,False
9190,Male,A,True
9191,Male,D,True
9192,Male,B,True
9193,Female,F,False
9194,Female,F,False
9195,Male,E,False
9196,Male,F,False
9197,Female,C,False
9198,Male,C,True
9199,Male,F,False
9200,Female,A,True
9201,Male,F,True
9202,Male,D,True
9203,Male,D,False
9204,Male,D,True
9205,Female,C,False
9206,Female,C,False
9207,Male,A,True
9208,Male,B,True
9209,Male,A,True
9210,Female,C,False
9211,Female,D,False
9212,Female,C,False
9213,Male,B,True
9214,Male,A,True
9215,Female,C,True
9216,Male,D,False
9217,Female,D,False
9218,Female,B,True
9219,Female,F,False
9220,Female,E,False
9221,Female,C,False
9222,Female,C,True
9223,Female,E,False
9224,Male,D,False
9225,Female,C,False
9226,Female,D,True
9227,Female,D,False
9228,Female,A,False
9229,Female,C,True
9230,Male,E,False
9231,Female,C,True
9232,Male,D,True
9233,Male,B,False
9234,Male,A,False
9235,Male,A,False
9236,Male,A,False
9237,Male,A,True
9238,Male,A,False
9239,Female,C,True
9240,Male,C,False
9241,Female,E,True
9242,Female,A,True
9243,Female,C,True
9244,Male,A,False
9245,Male,B,True
9246,Male,A,False
9247,Male,F,False
9248,Female,C,True
9249,Male,F,False
9250,Female,C,False
9251,Male,A,True
9252,Female,A,False
9253,Male,D,False
9254,Female,C,False
9255,Male,B,True
9256,Female,B,True
9257,Male,B,False
9258,Male,B,True
9259,Male,C,True
9260,Male,B,False
9261,Male,C,False
9262,Female,D,False
9263,Male,C,False
9264,Female,C,False
9265,Male,E,False
9266,Male,D,True
9267,Male,A,True
9268,Female,C,True
9269,Female,C,True
9270,Male,D,False
9271,Male,B,False
9272,Female,A,False
9273,Male,E,False
9274,Female,F,False
9275,Male,D,True
9276,Female,C,True
9277,Female,D,False
9278,Male,D,True
9279,Female,E,True
9280,Male,F,False
9281,Male,A,False
9282,Female,C,False
9283,Male,D,False
9284,Male,D,False
9285,Male,E,False
9286,Male,A,True
9287,Male,E,False
9288,Male,A,True
9289,Male,B,False
9290,Female,D,False
9291,Male,F,False
9292,Male,B,True
9293,Male,A,False
9294,Male,D,True
9295,Female,B,True
9296,Female,D,False
9297,Male,A,True
9298,Female,C,False
9299,Female,E,False
9300,Male,D,True
9301,Male,A,True
9302,Female,C,False
9303,Male,E,False
9304,Male,C,False
9305,Male,C,False
9306,Male,A,True
9307,Male,E,False
9308,Male,A,True
9309,Female,F,False
9310,Male,A,True
9311,Male,A,False
9312,Male,A,False
9313,Female,C,False
9314,Male,B,True
9315,Male,D,True
9316,Male,A,True
9317,Male,C,True
9318,Male,A,True
9319,Female,D,True
9320,Male,B,True
9321,Female,D,True
9322,Male,B,False
9323,Male,C,False
9324,Male,F,True
9325,Male,F,False
9326,Female,F,False
9327,Female,E,False
9328,Female,D,False
9329,Male,B,False
9330,Female,D,True
9331,Female,F,True
9332,Male,A,True
9333,Female,E,False
9334,Male,D,False
9335,Male,B,False
9336,Female,C,False
9337,Male,D,False
9338,Male,A,True
9339,Male,F,False
9340,Male,F,False
9341,Male,F,False
9342,Female,C,False
9343,Male,F,False
9344,Male,A,False
9345,Female,E,False
9346,Male,F,True
9347,Male,B,False
9348,Male,A,True
9349,Female,C,False
9350,Female,D,True
9351,Male,D,True
9352,Male,E,True
9353,Male,B,True
9354,Male,A,False
9355,Female,C,False
9356,Male,D,True
9357,Male,F,False
9358,Male,C,True
9359,Female,C,False
9360,Female,E,False
9361,Male,A,False
9362,Female,F,False
9363,Male,A,True
9364,Male,A,True
9365,Male,A,True
9366,Male,B,True
9367,Male,B,False
9368,Female,E,False
9369,Male,A,True
9370,Male,B,False
9371,Male,C,False
9372,Female,F,False
9373,Male,B,False
9374,Male,A,True
9375,Male,A,False
9376,Female,D,True
9377,Female,D,False
9378,Male,A,True
9379,Female,C,True
9380,Female,D,False
9381,Female,E,True
9382,Male,C,True
9383,Male,B,True
9384,Female,E,False
9385,Female,C,False
9386,Female,C,False
9387,Male,A,True
9388,Male,A,True
9389,Male,E,True
9390,Female,C,False
9391,Male,A,False
9392,Male,A,True
9393,Female,D,False
9394,Male,A,True
9395,Male,D,False
9396,Male,C,True
9397,Male,F,True
9398,Male,A,True
9399,Male,C,False
9400,Female,D,True
9401,Male,A,False
9402,Female,A,True
9403,Male,B,True
9404,Female,C,True
9405,Male,A,True
9406,Female,D,False
9407,Female,D,True
9408,Female,E,False
9409,Male,A,True
9410,Female,D,False
9411,Female,E,True
9412,Male,A,False
9413,Female,F,True
9414,Female,C,False
9415,Male,A,False
9416,Male,A,True
9417,Male,B,True
9418,Female,C,False
9419,Female,D,True
9420,Female,B,False
9421,Female,E,False
9422,Male,A,False
9423,Male,A,True
9424,Male,A,False
9425,Female,E,False
9426,Female,E,False
9427,Female,C,False
9428,Female,F,False
9429,Female,F,False
9430,Male,A,False
9431,Male,C,True
9432,Female,C,True
9433,Female,E,False
9434,Female,C,False
9435,Male,B,True
9436,Male,D,True
9437,Male,C,False
9438,Male,B,False
9439,Male,A,True
9440,Male,F,False
9441,Female,F,False
9442,Male,A,True
9443,Female,F,False
9444,Male,A,True
9445,Male,B,False
9446,Female,D,True
9447,Male,B,False
9448,Male,B,True
9449,Male,A,True
9450,Male,D,False
9451,Female,F,True
9452,Female,C,True
9453,Male,C,False
9454,Male,A,True
9455,Male,B,True
9456,Female,D,True
9457,Female,C,True
9458,Female,C,False
9459,Male,C,False
9460,Male,B,True
9461,Male,C,True
9462,Male,A,True
9463,Female,C,True
9464,Male,A,True
9465,Female,D,False
9466,Female,C,False
9467,Male,A,True
9468,Male,B,False
9469,Female,C,False
9470,Male,A,False
9471,Male,A,True
9472,Female,C,True
9473,Male,E,False
9474,Female,D,False
9475,Male,B,True
9476,Female,E,True
9477,Female,D,False
9478,Male,F,True
9479,Male,B,True
9480,Male,E,False
9481,Male,F,False
9482,Male,F,False
9483,Male,B,True
9484,Male,A,True
9485,Male,A,True
9486,Male,B,True
9487,Male,A,True
9488,Male,A,True
9489,Male,E,True
9490,Male,D,False
9491,Male,B,True
9492,Male,D,False
9493,Female,B,False
9494,Female,C,False
9495,Male,A,True
9496,Male,B,False
9497,Female,E,True
9498,Female,E,True
9499,Male,A,True
9500,Male,D,True
9501,Male,A,True
9502,Female,C,True
9503,Male,B,True
9504,Male,B,True
9505,Female,C,False
9506,Female,D,False
9507,Male,D,True
9508,Female,D,True
9509,Female,D,True
9510,Male,B,False
9511,Male,A,True
9512,Male,D,False
9513,Male,B,True
9514,Male,B,True
9515,Female,F,False
9516,Male,E,False
9517,Male,A,True
9518,Male,B,True
9519,Male,C,True
9520,Female,E,True
9521,Male,C,False
9522,Male,B,True
9523,Female,C,False
9524,Male,B,True
9525,Male,A,False
9526,Male,B,True
9527,Female,F,False
9528,Male,B,False
9529,Male,D,True
9530,Male,D,True
9531,Male,B,True
9532,Female,E,False
9533,Male,D,True
9534,Female,C,False
9535,Male,A,False
9536,Male,A,True
9537,Male,A,False
9538,Female,C,True
9539,Male,B,False
9540,Male,B,False
9541,Male,E,True
9542,Male,D,False
9543,Female,E,False
9544,Female,C,True
9545,Male,D,False
9546,Male,A,False
9547,Male,E,False
9548,Male,B,False
9549,Male,D,True
9550,Male,C,False
9551,Male,F,False
9552,Female,F,True
9553,Male,F,True
9554,Male,E,False
9555,Female,D,False
9556,Female,D,True
9557,Female,E,False
9558,Male,B,True
9559,Female,F,True
9560,Male,B,True
9561,Male,D,True
9562,Male,E,False
9563,Female,C,True
9564,Female,C,False
9565,Female,E,False
9566,Male,E,False
9567,Female,F,True
9568,Female,D,True
9569,Male,D,False
9570,Male,A,False
9571,Female,E,True
9572,Male,F,True
9573,Female,C,False
9574,Female,E,False
9575,Male,D,False
9576,Female,E,False
9577,Female,C,True
9578,Female,C,False
9579,Male,A,True
9580,Female,D,False
9581,Male,A,True
9582,Male,B,True
9583,Female,D,True
9584,Male,B,True
9585,Male,A,True
9586,Male,B,False
9587,Female,F,False
9588,Female,C,True
9589,Female,D,True
9590,Male,A,True
9591,Female,C,False
9592,Male,A,False
9593,Male,D,False
9594,Male,B,True
9595,Female,D,False
9596,Male,F,False
9597,Male,D,False
9598,Male,A,True
9599,Male,A,True
9600,Male,B,False
9601,Male,F,False
9602,Male,F,False
9603,Male,D,True
9604,Female,F,False
9605,Male,A,False
9606,Female,D,False
9607,Male,A,True
9608,Female,E,False
9609,Male,A,True
9610,Male,B,True
9611,Male,D,True
9612,Female,E,False
9613,Female,C,False
9614,Female,F,False
9615,Male,F,False
9616,Female,E,False
9617,Female,C,False
9618,Female,E,False
9619,Male,B,True
9620,Female,C,True
9621,Female,D,False
9622,Female,F,False
9623,Male,F,False
9624,Male,A,False
9625,Male,B,False
9626,Male,C,False
9627,Male,F,False
9628,Male,A,False
9629,Female,F,True
9630,Male,D,False
9631,Male,D,False
9632,Female,E,True
9633,Male,A,True
9634,Female,C,False
9635,Male,F,False
9636,Male,B,True
9637,Female,C,False
9638,Female,D,True
9639,Female,B,True
9640,Male,C,False
9641,Male,D,False
9642,Male,B,False
9643,Female,C,False
9644,Male,A,False
9645,Male,B,True
9646,Male,A,True
9647,Female,E,False
9648,Male,C,False
9649,Female,C,False
9650,Male,D,False
9651,Male,C,True
9652,Male,A,True
9653,Female,E,False
9654,Male,F,False
9655,Male,C,False
9656,Female,F,True
9657,Male,C,False
9658,Female,C,True
9659,Male,C,False
9660,Male,A,True
9661,Female,E,False
9662,Male,B,True
9663,Female,D,False
9664,Female,C,False
9665,Male,A,False
9666,Female,F,True
9667,Female,C,True
9668,Male,D,False
9669,Male,B,True
9670,Male,E,True
9671,Male,C,True
9672,Male,C,True
9673,Female,E,False
9674,Female,E,False
9675,Female,F,False
9676,Female,D,False
9677,Female,D,False
9678,Male,C,False
9679,Female,D,False
9680,Male,D,False
9681,Male,A,True
9682,Female,C,False
9683,Female,C,True
9684,Male,F,False
9685,Female,D,True
9686,Female,E,False
9687,Female,D,True
9688,Female,D,False
9689,Male,C,False
9690,Male,D,False
9691,Female,E,False
9692,Female,D,False
9693,Male,B,True
9694,Male,B,True
9695,Female,F,True
9696,Female,D,False
9697,Male,B,False
9698,Female,C,False
9699,Male,A,True
9700,Male,E,False
9701,Male,F,False
9702,Male,D,False
9703,Female,C,False
9704,Female,C,True
9705,Female,E,False
9706,Female,E,False
9707,Female,C,False
9708,Female,F,False
9709,Female,C,True
9710,Male,F,False
9711,Male,E,False
9712,Male,A,True
9713,Male,F,False
9714,Male,B,False
9715,Male,A,False
9716,Male,D,False
9717,Male,B,True
9718,Female,D,True
9719,Male,A,True
9720,Male,F,False
9721,Male,A,True
9722,Female,E,False
9723,Male,B,True
9724,Male,E,True
9725,Female,C,True
9726,Male,A,True
9727,Male,C,True
9728,Female,C,False
9729,Male,D,True
9730,Male,B,True
9731,Male,B,True
9732,Male,A,True
9733,Male,D,False
9734,Female,C,True
9735,Male,A,False
9736,Female,B,True
9737,Male,F,False
9738,Male,A,True
9739,Male,A,True
9740,Female,D,True
9741,Female,D,False
9742,Male,D,True
9743,Male,A,True
9744,Male,F,False
9745,Female,D,False
9746,Male,A,True
9747,Female,E,False
9748,Female,F,False
9749,Female,A,False
9750,Female,F,True
9751,Female,F,False
9752,Female,E,True
9753,Male,F,True
9754,Female,A,True
9755,Female,E,False
9756,Male,D,False
9757,Male,A,True
9758,Female,E,False
9759,Male,D,False
9760,Female,C,False
9761,Female,C,False
9762,Male,B,False
9763,Male,A,False
9764,Male,F,True
9765,Male,B,True
9766,Male,A,True
9767,Female,C,False
9768,Female,D,True
9769,Male,E,True
9770,Male,D,False
9771,Female,E,True
9772,Female,D,True
9773,Male,D,False
9774,Female,F,False
9775,Female,C,False
9776,Male,C,False
9777,Female,C,True
9778,Male,B,True
9779,Female,F,False
9780,Female,F,True
9781,Female,C,True
9782,Female,E,False
9783,Male,D,False
9784,Female,E,False
9785,Male,A,True
9786,Male,D,True
9787,Male,A,False
9788,Female,B,True
9789,Male,A,False
9790,Male,A,False
9791,Female,C,True
9792,Female,E,True
9793,Male,D,False
9794,Male,F,False
9795,Male,B,False
9796,Male,F,True
9797,Female,C,False
9798,Female,D,False
9799,Female,D,False
9800,Female,D,False
9801,Male,C,False
9802,Female,F,False
9803,Male,A,True
9804,Female,E,False
9805,Male,A,False
9806,Female,C,False
9807,Male,A,True
9808,Male,F,True
9809,Male,A,True
9810,Female,F,True
9811,Male,A,False
9812,Male,A,True
9813,Female,C,False
9814,Male,D,False
9815,Female,F,False
9816,Female,A,True
9817,Male,A,True
9818,Male,C,True
9819,Male,D,False
9820,Male,A,True
9821,Female,A,True
9822,Female,E,False
9823,Female,A,False
9824,Female,C,False
9825,Male,E,False
9826,Female,E,True
9827,Female,D,False
9828,Female,B,False
9829,Male,C,False
9830,Male,D,False
9831,Female,C,False
9832,Female,C,False
9833,Female,E,True
9834,Male,D,False
9835,Female,D,False
9836,Male,C,False
9837,Female,F,False
9838,Male,D,False
9839,Female,F,False
9840,Male,D,False
9841,Male,A,True
9842,Male,C,False
9843,Male,D,False
9844,Female,E,False
9845,Male,D,True
9846,Male,B,True
9847,Male,F,False
9848,Female,C,True
9849,Male,A,False
9850,Female,D,True
9851,Male,B,False
9852,Male,D,False
9853,Female,E,False
9854,Male,F,False
9855,Female,C,False
9856,Female,C,False
9857,Male,C,False
9858,Male,D,False
9859,Male,A,True
9860,Male,B,True
9861,Female,C,False
9862,Female,C,False
9863,Male,A,False
9864,Female,F,False
9865,Female,C,True
9866,Male,A,True
9867,Female,C,True
9868,Male,E,False
9869,Male,D,False
9870,Male,B,False
9871,Male,B,True
9872,Female,D,False
9873,Male,B,False
9874,Female,D,False
9875,Female,D,False
9876,Female,F,False
9877,Male,D,False
9878,Male,F,False
9879,Female,C,False
9880,Female,F,False
9881,Male,A,True
9882,Female,C,False
9883,Male,B,False
9884,Male,A,True
9885,Female,F,False
9886,Female,E,True
9887,Male,E,False
9888,Female,C,False
9889,Male,F,False
9890,Male,F,False
9891,Male,A,True
9892,Female,D,False
9893,Male,A,True
9894,Male,C,False
9895,Female,E,False
9896,Male,D,False
9897,Male,D,False
9898,Female,D,False
9899,Female,F,False
9900,Male,C,False
9901,Male,B,False
9902,Male,D,False
9903,Female,E,True
9904,Male,C,False
9905,Male,A,True
9906,Male,C,True
9907,Female,D,True
9908,Male,E,False
9909,Female,A,True
9910,Male,B,True
9911,Female,E,False
9912,Female,D,False
9913,Male,D,False
9914,Male,C,False
9915,Male,B,True
9916,Male,A,False
9917,Female,F,False
9918,Male,B,False
9919,Female,C,True
9920,Male,B,False
9921,Male,F,False
9922,Male,D,False
9923,Female,C,True
9924,Female,D,False
9925,Male,B,False
9926,Male,A,True
9927,Male,A,True
9928,Female,C,False
9929,Male,D,False
9930,Male,A,False
9931,Male,F,False
9932,Male,A,False
9933,Male,D,False
9934,Female,C,True
9935,Male,E,True
9936,Male,A,True
9937,Female,F,False
9938,Female,E,True
9939,Female,C,True
9940,Male,D,True
9941,Female,A,True
9942,Male,A,False
9943,Male,B,False
9944,Female,D,False
9945,Female,C,True
9946,Male,D,False
9947,Male,B,True
9948,Female,C,False
9949,Female,C,True
9950,Female,C,True
9951,Female,C,True
9952,Female,B,False
9953,Female,C,True
9954,Female,C,False
9955,Male,A,True
9956,Female,C,False
9957,Female,D,False
9958,Male,F,False
